name,set,-logKd/Ki,receptor_path
6fh3,refined,3.07,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6fh3/6fh3_pocket.mol2
1y1z,refined,3.08,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1y1z/1y1z_pocket.mol2
5ehv,refined,3.08,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ehv/5ehv_pocket.mol2
1ec9,refined,3.1,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1ec9/1ec9_pocket.mol2
2xdl,refined,3.1,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xdl/2xdl_pocket.mol2
3buf,refined,3.1,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3buf/3buf_pocket.mol2
3f78,refined,3.1,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3f78/3f78_pocket.mol2
4cjr,refined,3.1,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4cjr/4cjr_pocket.mol2
4kz6,refined,3.1,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4kz6/4kz6_pocket.mol2
5eh8,refined,3.1,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5eh8/5eh8_pocket.mol2
5orw,refined,3.1,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5orw/5orw_pocket.mol2
3c2r,refined,3.11,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3c2r/3c2r_pocket.mol2
4bt3,refined,3.12,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4bt3/4bt3_pocket.mol2
4cgi,refined,3.12,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4cgi/4cgi_pocket.mol2
5ey4,refined,3.12,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ey4/5ey4_pocket.mol2
1ax0,refined,3.13,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1ax0/1ax0_pocket.mol2
5c5t,refined,3.13,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5c5t/5c5t_pocket.mol2
6d1k,refined,3.13,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6d1k/6d1k_pocket.mol2
2ya7,refined,3.14,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2ya7/2ya7_pocket.mol2
4b34,refined,3.14,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4b34/4b34_pocket.mol2
6g27,refined,3.14,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6g27/6g27_pocket.mol2
1e6q,refined,3.15,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1e6q/1e6q_pocket.mol2
4de5,refined,3.15,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4de5/4de5_pocket.mol2
4fzj,refined,3.15,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4fzj/4fzj_pocket.mol2
5flo,refined,3.15,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5flo/5flo_pocket.mol2
5fnf,refined,3.15,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5fnf/5fnf_pocket.mol2
6a87,refined,3.15,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6a87/6a87_pocket.mol2
2ymd,refined,3.16,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2ymd/2ymd_pocket.mol2
3f34,refined,3.16,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3f34/3f34_pocket.mol2
5fot,refined,3.17,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5fot/5fot_pocket.mol2
5fox,refined,3.17,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5fox/5fox_pocket.mol2
5ose,refined,3.17,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ose/5ose_pocket.mol2
1lbk,refined,3.18,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1lbk/1lbk_pocket.mol2
3bug,refined,3.18,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3bug/3bug_pocket.mol2
3g1v,refined,3.19,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3g1v/3g1v_pocket.mol2
4gzx,refined,3.19,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4gzx/4gzx_pocket.mol2
6dyn,refined,3.19,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6dyn/6dyn_pocket.mol2
6ssy,refined,3.19,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6ssy/6ssy_pocket.mol2
5cs6,refined,3.2,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5cs6/5cs6_pocket.mol2
5ijr,refined,3.2,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ijr/5ijr_pocket.mol2
1s5z,refined,3.21,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1s5z/1s5z_pocket.mol2
1br6,refined,3.22,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1br6/1br6_pocket.mol2
1e6s,refined,3.22,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1e6s/1e6s_pocket.mol2
1ew9,refined,3.22,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1ew9/1ew9_pocket.mol2
1k1y,refined,3.22,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1k1y/1k1y_pocket.mol2
1zc9,refined,3.22,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1zc9/1zc9_pocket.mol2
2ri9,refined,3.22,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2ri9/2ri9_pocket.mol2
2uy3,refined,3.22,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2uy3/2uy3_pocket.mol2
4n5d,refined,3.22,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4n5d/4n5d_pocket.mol2
1px4,refined,3.23,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1px4/1px4_pocket.mol2
3zsy,refined,3.23,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3zsy/3zsy_pocket.mol2
4lm1,refined,3.23,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4lm1/4lm1_pocket.mol2
4unp,refined,3.23,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4unp/4unp_pocket.mol2
5qay,refined,3.23,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5qay/5qay_pocket.mol2
3qfz,refined,3.24,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3qfz/3qfz_pocket.mol2
4b2l,refined,3.24,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4b2l/4b2l_pocket.mol2
4qlk,refined,3.24,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4qlk/4qlk_pocket.mol2
1v2j,refined,3.25,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1v2j/1v2j_pocket.mol2
3ta1,refined,3.25,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ta1/3ta1_pocket.mol2
4lm0,refined,3.25,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4lm0/4lm0_pocket.mol2
5yas,refined,3.26,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5yas/5yas_pocket.mol2
3ioe,refined,3.27,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ioe/3ioe_pocket.mol2
1bcu,refined,3.28,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bcu/1bcu_pocket.mol2
3d52,refined,3.28,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3d52/3d52_pocket.mol2
3tfu,refined,3.28,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3tfu/3tfu_pocket.mol2
3zsx,refined,3.28,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3zsx/3zsx_pocket.mol2
4fl1,refined,3.28,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4fl1/4fl1_pocket.mol2
5duw,refined,3.29,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5duw/5duw_pocket.mol2
6ibk,refined,3.29,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6ibk/6ibk_pocket.mol2
1d7j,refined,3.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1d7j/1d7j_pocket.mol2
1phw,refined,3.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1phw/1phw_pocket.mol2
1tpw,refined,3.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1tpw/1tpw_pocket.mol2
2vw2,refined,3.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2vw2/2vw2_pocket.mol2
3aaq,refined,3.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3aaq/3aaq_pocket.mol2
3hcm,refined,3.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3hcm/3hcm_pocket.mol2
4ddh,refined,3.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ddh/4ddh_pocket.mol2
4jss,refined,3.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4jss/4jss_pocket.mol2
4mrw,refined,3.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4mrw/4mrw_pocket.mol2
4msa,refined,3.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4msa/4msa_pocket.mol2
4np3,refined,3.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4np3/4np3_pocket.mol2
5g45,refined,3.3,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5g45/5g45_pocket.mol2
1i2s,refined,3.31,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1i2s/1i2s_pocket.mol2
1pzp,refined,3.31,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1pzp/1pzp_pocket.mol2
5fe7,refined,3.31,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5fe7/5fe7_pocket.mol2
2wk6,refined,3.32,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2wk6/2wk6_pocket.mol2
4cjp,refined,3.32,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4cjp/4cjp_pocket.mol2
4i7j,refined,3.32,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4i7j/4i7j_pocket.mol2
6efj,refined,3.32,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6efj/6efj_pocket.mol2
6pg3,refined,3.32,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6pg3/6pg3_pocket.mol2
6phx,refined,3.32,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6phx/6phx_pocket.mol2
188l,refined,3.33,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/188l/188l_pocket.mol2
1jlr,refined,3.33,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1jlr/1jlr_pocket.mol2
4ab9,refined,3.33,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ab9/4ab9_pocket.mol2
4b0b,refined,3.33,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4b0b/4b0b_pocket.mol2
4b5t,refined,3.33,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4b5t/4b5t_pocket.mol2
4b5w,refined,3.33,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4b5w/4b5w_pocket.mol2
3f33,refined,3.34,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3f33/3f33_pocket.mol2
4b32,refined,3.34,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4b32/4b32_pocket.mol2
4bt4,refined,3.34,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4bt4/4bt4_pocket.mol2
4cp5,refined,3.34,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4cp5/4cp5_pocket.mol2
3c2o,refined,3.35,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3c2o/3c2o_pocket.mol2
3pwk,refined,3.35,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3pwk/3pwk_pocket.mol2
4lkq,refined,3.35,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4lkq/4lkq_pocket.mol2
4cj4,refined,3.36,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4cj4/4cj4_pocket.mol2
187l,refined,3.37,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/187l/187l_pocket.mol2
1tnh,refined,3.37,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1tnh/1tnh_pocket.mol2
1v2u,refined,3.37,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1v2u/1v2u_pocket.mol2
3d8z,refined,3.37,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3d8z/3d8z_pocket.mol2
3n35,refined,3.37,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3n35/3n35_pocket.mol2
4b33,refined,3.37,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4b33/4b33_pocket.mol2
6mnv,refined,3.37,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6mnv/6mnv_pocket.mol2
2fzg,refined,3.38,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2fzg/2fzg_pocket.mol2
3tay,refined,3.38,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3tay/3tay_pocket.mol2
3w07,refined,3.38,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3w07/3w07_pocket.mol2
4qll,refined,3.38,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4qll/4qll_pocket.mol2
4ipn,refined,3.39,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ipn/4ipn_pocket.mol2
4lhm,refined,3.39,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4lhm/4lhm_pocket.mol2
5lsh,refined,3.39,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5lsh/5lsh_pocket.mol2
5os5,refined,3.39,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5os5/5os5_pocket.mol2
1bxr,refined,3.4,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bxr/1bxr_pocket.mol2
1f8d,refined,3.4,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1f8d/1f8d_pocket.mol2
1ikt,refined,3.4,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1ikt/1ikt_pocket.mol2
1l83,refined,3.4,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1l83/1l83_pocket.mol2
1m83,refined,3.4,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1m83/1m83_pocket.mol2
1uz4,refined,3.4,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1uz4/1uz4_pocket.mol2
3jzh,refined,3.4,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3jzh/3jzh_pocket.mol2
4abe,refined,3.4,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4abe/4abe_pocket.mol2
2v2c,refined,3.41,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2v2c/2v2c_pocket.mol2
2qtn,refined,3.42,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2qtn/2qtn_pocket.mol2
2sim,refined,3.42,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2sim/2sim_pocket.mol2
2w08,refined,3.42,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2w08/2w08_pocket.mol2
3iob,refined,3.42,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3iob/3iob_pocket.mol2
4llj,refined,3.42,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4llj/4llj_pocket.mol2
4n8q,refined,3.42,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4n8q/4n8q_pocket.mol2
2xog,refined,3.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xog/2xog_pocket.mol2
3axz,refined,3.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3axz/3axz_pocket.mol2
5osl,refined,3.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5osl/5osl_pocket.mol2
4umc,refined,3.44,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4umc/4umc_pocket.mol2
6exs,refined,3.44,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6exs/6exs_pocket.mol2
3nik,refined,3.45,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3nik/3nik_pocket.mol2
1moq,refined,3.46,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1moq/1moq_pocket.mol2
3muz,refined,3.46,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3muz/3muz_pocket.mol2
4k5p,refined,3.46,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4k5p/4k5p_pocket.mol2
4tz2,refined,3.46,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4tz2/4tz2_pocket.mol2
5qal,refined,3.46,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5qal/5qal_pocket.mol2
6hgr,refined,3.46,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6hgr/6hgr_pocket.mol2
6q4e,refined,3.46,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6q4e/6q4e_pocket.mol2
3ta0,refined,3.47,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ta0/3ta0_pocket.mol2
4epy,refined,3.47,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4epy/4epy_pocket.mol2
4h42,refined,3.47,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4h42/4h42_pocket.mol2
5ma7,refined,3.47,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ma7/5ma7_pocket.mol2
6pvz,refined,3.47,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6pvz/6pvz_pocket.mol2
2p3i,refined,3.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2p3i/2p3i_pocket.mol2
3g1d,refined,3.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3g1d/3g1d_pocket.mol2
3gx0,refined,3.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3gx0/3gx0_pocket.mol2
3nyd,refined,3.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3nyd/3nyd_pocket.mol2
4k7n,refined,3.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4k7n/4k7n_pocket.mol2
5eh7,refined,3.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5eh7/5eh7_pocket.mol2
5xg5,refined,3.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5xg5/5xg5_pocket.mol2
1c5o,refined,3.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1c5o/1c5o_pocket.mol2
1utn,refined,3.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1utn/1utn_pocket.mol2
4avs,refined,3.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4avs/4avs_pocket.mol2
4b5s,refined,3.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4b5s/4b5s_pocket.mol2
5fnd,refined,3.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5fnd/5fnd_pocket.mol2
6d9x,refined,3.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6d9x/6d9x_pocket.mol2
6poi,refined,3.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6poi/6poi_pocket.mol2
4i7p,refined,3.5,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4i7p/4i7p_pocket.mol2
2r0h,refined,3.51,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2r0h/2r0h_pocket.mol2
5cp9,refined,3.51,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5cp9/5cp9_pocket.mol2
5h1u,refined,3.51,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5h1u/5h1u_pocket.mol2
5mby,refined,3.51,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5mby/5mby_pocket.mol2
1jys,refined,3.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1jys/1jys_pocket.mol2
2j27,refined,3.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2j27/2j27_pocket.mol2
2vw1,refined,3.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2vw1/2vw1_pocket.mol2
3mfw,refined,3.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3mfw/3mfw_pocket.mol2
4mrz,refined,3.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4mrz/4mrz_pocket.mol2
5mod,refined,3.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5mod/5mod_pocket.mol2
6g25,refined,3.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6g25/6g25_pocket.mol2
185l,refined,3.54,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/185l/185l_pocket.mol2
1v2r,refined,3.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1v2r/1v2r_pocket.mol2
2cle,refined,3.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2cle/2cle_pocket.mol2
2qwc,refined,3.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2qwc/2qwc_pocket.mol2
4aji,refined,3.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4aji/4aji_pocket.mol2
5btx,refined,3.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5btx/5btx_pocket.mol2
5fpk,refined,3.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5fpk/5fpk_pocket.mol2
1h46,refined,3.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1h46/1h46_pocket.mol2
1np0,refined,3.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1np0/1np0_pocket.mol2
3ff3,refined,3.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ff3/3ff3_pocket.mol2
4abg,refined,3.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4abg/4abg_pocket.mol2
4ck3,refined,3.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ck3/4ck3_pocket.mol2
4ibb,refined,3.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ibb/4ibb_pocket.mol2
4q8x,refined,3.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4q8x/4q8x_pocket.mol2
5a7b,refined,3.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5a7b/5a7b_pocket.mol2
3dx1,refined,3.58,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3dx1/3dx1_pocket.mol2
6gjm,refined,3.58,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6gjm/6gjm_pocket.mol2
1nli,refined,3.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1nli/1nli_pocket.mol2
2gsu,refined,3.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2gsu/2gsu_pocket.mol2
4cjq,refined,3.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4cjq/4cjq_pocket.mol2
4q7v,refined,3.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4q7v/4q7v_pocket.mol2
5mxf,refined,3.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5mxf/5mxf_pocket.mol2
6dpz,refined,3.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6dpz/6dpz_pocket.mol2
6p8a,refined,3.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6p8a/6p8a_pocket.mol2
6pg4,refined,3.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6pg4/6pg4_pocket.mol2
1d7i,refined,3.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1d7i/1d7i_pocket.mol2
2fzk,refined,3.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2fzk/2fzk_pocket.mol2
2qpu,refined,3.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2qpu/2qpu_pocket.mol2
2xdk,refined,3.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xdk/2xdk_pocket.mol2
3b3x,refined,3.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3b3x/3b3x_pocket.mol2
3g0i,refined,3.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3g0i/3g0i_pocket.mol2
3jdw,refined,3.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3jdw/3jdw_pocket.mol2
4b3b,refined,3.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4b3b/4b3b_pocket.mol2
4c1y,refined,3.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4c1y/4c1y_pocket.mol2
5dqf,refined,3.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5dqf/5dqf_pocket.mol2
5lvr,refined,3.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5lvr/5lvr_pocket.mol2
3jzj,refined,3.61,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3jzj/3jzj_pocket.mol2
3sk2,refined,3.61,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3sk2/3sk2_pocket.mol2
5lud,refined,3.61,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5lud/5lud_pocket.mol2
