Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
153	:	1752712125.212	     3.685	0	2501	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2qrk/2qrk_pocket.pdb
154	:	1752712127.714	     3.597	0	2394	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2exm/2exm_pocket.pdb
155	:	1752712130.215	     3.399	0	2661	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6pga/6pga_pocket.pdb
156	:	1752712132.716	     4.059	0	2475	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ep7/5ep7_pocket.pdb
157	:	1752712135.220	     4.734	0	2736	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4bam/4bam_pocket.pdb
158	:	1752712137.723	     4.608	0	2535	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5g45/5g45_pocket.pdb
159	:	1752712140.228	     4.302	0	2734	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3lmk/3lmk_pocket.pdb
160	:	1752712142.729	     4.224	0	2657	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2avm/2avm_pocket.pdb
161	:	1752712145.231	     3.729	0	3216	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5en3/5en3_pocket.pdb
162	:	1752712147.732	     3.973	0	2743	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1zsf/1zsf_pocket.pdb
163	:	1752712150.233	     3.503	0	2448	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ka1/5ka1_pocket.pdb
164	:	1752712152.734	     3.694	0	2686	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4tjz/4tjz_pocket.pdb
165	:	1752712155.235	     3.549	0	2487	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5t9w/5t9w_pocket.pdb
166	:	1752712157.736	     3.682	0	2744	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2uxz/2uxz_pocket.pdb
167	:	1752712160.237	     3.477	0	2477	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5dqf/5dqf_pocket.pdb
168	:	1752712162.738	     3.775	0	2566	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1pb9/1pb9_pocket.pdb
169	:	1752712165.240	     3.306	0	2367	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5oh3/5oh3_pocket.pdb
170	:	1752712167.741	     3.717	0	3008	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5hva/5hva_pocket.pdb
171	:	1752712170.243	     3.711	0	2709	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bxq/1bxq_pocket.pdb
172	:	1752712172.744	     3.601	0	2607	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1w3k/1w3k_pocket.pdb
173	:	1752712175.245	     4.666	0	2648	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2rfh/2rfh_pocket.pdb
174	:	1752712177.747	     4.391	0	2784	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4rlw/4rlw_pocket.pdb
175	:	1752712180.247	     4.575	0	2501	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4kao/4kao_pocket.pdb
176	:	1752712182.755	     5.403	0	2566	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3rsx/3rsx_pocket.pdb
177	:	1752712185.258	     6.376	0	2625	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3hvi/3hvi_pocket.pdb
178	:	1752712187.769	     5.395	0	2704	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ryz/3ryz_pocket.pdb
179	:	1752712190.272	     5.017	0	2512	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2v2h/2v2h_pocket.pdb
180	:	1752712192.775	     4.769	0	2394	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4kcx/4kcx_pocket.pdb
181	:	1752712195.277	     4.225	0	2661	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5i3x/5i3x_pocket.pdb
182	:	1752712197.777	     3.763	0	2441	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ieh/4ieh_pocket.pdb
183	:	1752712200.277	     3.508	0	2405	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5lso/5lso_pocket.pdb
184	:	1752712202.778	     3.544	0	2443	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1zoe/1zoe_pocket.pdb
185	:	1752712205.279	     3.763	0	2683	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5sz0/5sz0_pocket.pdb
186	:	1752712207.780	     4.541	0	2518	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4emr/4emr_pocket.pdb
187	:	1752712210.281	     4.308	0	2525	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xxt/2xxt_pocket.pdb
188	:	1752712212.782	     4.677	0	2492	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2o0u/2o0u_pocket.pdb
189	:	1752712215.283	     4.568	0	2994	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1hfs/1hfs_pocket.pdb
190	:	1752712217.783	     3.727	0	2767	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6dgq/6dgq_pocket.pdb
191	:	1752712220.284	     3.777	0	2777	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3v3q/3v3q_pocket.pdb
192	:	1752712222.785	     3.531	0	2405	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3cm2/3cm2_pocket.pdb
193	:	1752712225.285	     3.786	0	2737	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5g61/5g61_pocket.pdb
194	:	1752712227.787	     3.529	0	2395	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5lli/5lli_pocket.pdb
195	:	1752712230.288	     3.564	0	2560	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1g7v/1g7v_pocket.pdb
196	:	1752712232.794	     3.626	0	2768	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2zz1/2zz1_pocket.pdb
197	:	1752712235.295	     3.727	0	2656	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1owe/1owe_pocket.pdb
198	:	1752712237.797	     4.062	0	2798	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5vij/5vij_pocket.pdb
199	:	1752712240.298	     4.013	0	2727	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6h38/6h38_pocket.pdb
200	:	1752712242.798	     3.957	0	2689	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4pft/4pft_pocket.pdb
201	:	1752712245.298	     3.931	0	2912	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1lbk/1lbk_pocket.pdb
202	:	1752712247.798	     4.036	0	2512	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4b74/4b74_pocket.pdb
203	:	1752712250.298	     3.650	0	2703	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3d9z/3d9z_pocket.pdb
204	:	1752712252.799	     3.723	0	2611	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2y5f/2y5f_pocket.pdb
205	:	1752712255.300	     3.486	0	2717	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5fut/5fut_pocket.pdb
206	:	1752712257.802	     3.703	0	2573	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6qmj/6qmj_pocket.pdb
207	:	1752712260.305	     3.506	0	2677	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1srg/1srg_pocket.pdb
208	:	1752712262.806	     3.644	0	2822	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4fl1/4fl1_pocket.pdb
209	:	1752712265.307	     3.442	0	2470	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1c88/1c88_pocket.pdb
210	:	1752712267.808	     4.046	0	3130	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3lq2/3lq2_pocket.pdb
211	:	1752712270.309	     4.042	0	2770	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3vfa/3vfa_pocket.pdb
212	:	1752712272.809	     3.555	0	2429	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4j45/4j45_pocket.pdb
213	:	1752712275.310	     3.532	0	2491	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4daf/4daf_pocket.pdb
214	:	1752712277.811	     3.584	0	2485	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4fk6/4fk6_pocket.pdb
215	:	1752712280.312	     3.420	0	2735	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2bmk/2bmk_pocket.pdb
217	:	1752712285.315	     3.526	0	2465	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4b9k/4b9k_pocket.pdb
218	:	1752712287.818	     5.259	0	2551	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6mln/6mln_pocket.pdb
219	:	1752712290.326	     4.837	0	2468	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bzc/1bzc_pocket.pdb
220	:	1752712292.837	     4.951	0	2453	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6eis/6eis_pocket.pdb
216	:	1752712282.814	    15.648	0	6870	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ovx/5ovx_pocket.pdb
221	:	1752712295.338	     4.702	0	2747	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3lzu/3lzu_pocket.pdb
222	:	1752712297.839	     4.305	0	2669	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ufr/5ufr_pocket.pdb
223	:	1752712300.342	     3.805	0	2690	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5lz5/5lz5_pocket.pdb
224	:	1752712302.843	     3.762	0	2658	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6hgg/6hgg_pocket.pdb
225	:	1752712305.345	     3.782	0	2569	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4de2/4de2_pocket.pdb
226	:	1752712307.847	     3.791	0	2795	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2c94/2c94_pocket.pdb
227	:	1752712310.348	     3.832	0	2724	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1hsh/1hsh_pocket.pdb
228	:	1752712312.848	     3.601	0	2380	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6g29/6g29_pocket.pdb
229	:	1752712315.349	     3.622	0	2405	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4g0q/4g0q_pocket.pdb
230	:	1752712317.850	     3.642	0	2702	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1okl/1okl_pocket.pdb
231	:	1752712320.352	     3.572	0	2614	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1y3v/1y3v_pocket.pdb
232	:	1752712322.853	     3.432	0	2545	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6dpz/6dpz_pocket.pdb
233	:	1752712325.354	     3.658	0	2605	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1od8/1od8_pocket.pdb
234	:	1752712327.856	     4.207	0	2632	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6n0j/6n0j_pocket.pdb
235	:	1752712330.366	     3.840	0	2386	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6pvv/6pvv_pocket.pdb
236	:	1752712332.867	     3.638	0	2725	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ahr/4ahr_pocket.pdb
237	:	1752712335.368	     3.615	0	2415	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5f2p/5f2p_pocket.pdb
238	:	1752712337.869	     3.577	0	2921	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3lea/3lea_pocket.pdb
239	:	1752712340.370	     3.654	0	2725	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1gnn/1gnn_pocket.pdb
240	:	1752712342.871	     3.616	0	2748	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2rkf/2rkf_pocket.pdb
241	:	1752712345.372	     3.531	0	2702	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1hwr/1hwr_pocket.pdb
242	:	1752712347.874	     3.695	0	2813	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ppm/3ppm_pocket.pdb
243	:	1752712350.375	     3.546	0	2610	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ei3/5ei3_pocket.pdb
244	:	1752712352.875	     3.677	0	2726	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3kdd/3kdd_pocket.pdb
245	:	1752712355.379	     3.557	0	2445	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3f78/3f78_pocket.pdb
246	:	1752712357.882	     4.087	0	3335	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3exe/3exe_pocket.pdb
247	:	1752712360.384	     3.822	0	2929	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4o9v/4o9v_pocket.pdb
248	:	1752712362.884	     3.511	0	2506	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4unp/4unp_pocket.pdb
249	:	1752712365.385	     3.822	0	2412	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4r4o/4r4o_pocket.pdb
250	:	1752712367.888	     3.697	0	2518	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6gg4/6gg4_pocket.pdb
251	:	1752712370.389	     3.933	0	2748	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1hvl/1hvl_pocket.pdb
252	:	1752712372.890	     3.602	0	2791	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4u0f/4u0f_pocket.pdb
253	:	1752712375.391	     3.457	0	2527	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6d1b/6d1b_pocket.pdb
254	:	1752712377.893	     3.657	0	2711	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2r0z/2r0z_pocket.pdb
255	:	1752712380.394	     3.661	0	2471	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4yzu/4yzu_pocket.pdb
256	:	1752712382.895	     3.710	0	2703	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ryj/3ryj_pocket.pdb
257	:	1752712385.399	     3.782	0	2502	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3q71/3q71_pocket.pdb
258	:	1752712387.900	     4.089	0	2621	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5lsg/5lsg_pocket.pdb
259	:	1752712390.401	     4.075	0	2987	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2wec/2wec_pocket.pdb
260	:	1752712392.902	     3.682	0	2463	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6ajr/6ajr_pocket.pdb
261	:	1752712395.402	     3.805	0	2689	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5o9q/5o9q_pocket.pdb
262	:	1752712397.903	     3.623	0	2784	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1thz/1thz_pocket.pdb
263	:	1752712400.404	     3.641	0	2705	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5u0g/5u0g_pocket.pdb
264	:	1752712402.905	     3.643	0	2444	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5d3p/5d3p_pocket.pdb
265	:	1752712405.406	     3.894	0	2597	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2ce9/2ce9_pocket.pdb
266	:	1752712407.907	     3.799	0	2748	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2rkg/2rkg_pocket.pdb
267	:	1752712410.408	     3.477	0	2471	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ldq/3ldq_pocket.pdb
268	:	1752712412.909	     3.899	0	2725	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4r59/4r59_pocket.pdb
269	:	1752712415.411	     3.826	0	2628	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5izj/5izj_pocket.pdb
270	:	1752712417.912	     3.750	0	2501	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2d3z/2d3z_pocket.pdb
271	:	1752712420.412	     3.555	0	2593	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1mmq/1mmq_pocket.pdb
272	:	1752712422.913	     3.951	0	2549	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6h1u/6h1u_pocket.pdb
273	:	1752712425.418	     3.798	0	2657	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2weh/2weh_pocket.pdb
274	:	1752712427.918	     3.561	0	2874	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6jon/6jon_pocket.pdb
275	:	1752712430.418	     3.605	0	2511	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4l19/4l19_pocket.pdb
276	:	1752712432.919	     3.529	0	2442	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3hcm/3hcm_pocket.pdb
277	:	1752712435.420	     3.653	0	2657	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1w5x/1w5x_pocket.pdb
278	:	1752712437.921	     3.405	0	2614	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5er4/5er4_pocket.pdb
279	:	1752712440.422	     3.644	0	2631	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1t4v/1t4v_pocket.pdb
280	:	1752712442.923	     3.623	0	2635	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3mdz/3mdz_pocket.pdb
281	:	1752712445.425	     3.631	0	2659	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4z1k/4z1k_pocket.pdb
282	:	1752712447.926	     4.479	0	2664	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3zns/3zns_pocket.pdb
283	:	1752712450.428	     4.505	0	2793	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3u8l/3u8l_pocket.pdb
284	:	1752712452.929	     4.913	0	2562	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1elc/1elc_pocket.pdb
285	:	1752712455.429	     4.192	0	2653	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2jdu/2jdu_pocket.pdb
286	:	1752712457.930	     3.730	0	2688	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4djv/4djv_pocket.pdb
